size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
80000,chaining,search_miss,0,42,0.002093175,7560,"load_factor=0.7000;collisions=17902;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search_miss,0,42,0.002971772,7560,"load_factor=0.7000;total_probes=171305;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,search_miss,1,43,0.002426657,7619,"load_factor=0.7000;collisions=17720;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search_miss,1,43,0.003397107,7619,"load_factor=0.7000;total_probes=173898;max_cluster=92","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,search_miss,2,44,0.001917112,7544,"load_factor=0.7000;collisions=17891;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search_miss,2,44,0.003183236,7544,"load_factor=0.7000;total_probes=175018;max_cluster=174","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,search_miss,3,45,0.001684934,7510,"load_factor=0.7000;collisions=17771;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search_miss,3,45,0.002826611,7510,"load_factor=0.7000;total_probes=174253;max_cluster=98","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,search_miss,4,46,0.001680927,7632,"load_factor=0.7000;collisions=17745;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search_miss,4,46,0.002777869,7632,"load_factor=0.7000;total_probes=173583;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search_miss,0,42,0.001642538,8610,"load_factor=0.7000;collisions=20170;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search_miss,0,42,0.002891282,8610,"load_factor=0.7000;total_probes=193137;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search_miss,1,43,0.002242543,8523,"load_factor=0.7000;collisions=19860;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search_miss,1,43,0.003093024,8523,"load_factor=0.7000;total_probes=195072;max_cluster=97","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search_miss,2,44,0.001903747,8577,"load_factor=0.7000;collisions=20032;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search_miss,2,44,0.003181563,8577,"load_factor=0.7000;total_probes=196463;max_cluster=216","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search_miss,3,45,0.001857763,8610,"load_factor=0.7000;collisions=20139;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search_miss,3,45,0.003089982,8610,"load_factor=0.7000;total_probes=194961;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search_miss,4,46,0.001876900,8609,"load_factor=0.7000;collisions=20079;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search_miss,4,46,0.003158287,8609,"load_factor=0.7000;total_probes=195305;max_cluster=115","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search_miss,0,42,0.002214733,9603,"load_factor=0.7000;collisions=22204;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search_miss,0,42,0.003360666,9603,"load_factor=0.7000;total_probes=213514;max_cluster=88","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search_miss,1,43,0.002064321,9519,"load_factor=0.7000;collisions=22194;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search_miss,1,43,0.003353922,9519,"load_factor=0.7000;total_probes=216970;max_cluster=84","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search_miss,2,44,0.002123379,9504,"load_factor=0.7000;collisions=22117;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search_miss,2,44,0.003440742,9504,"load_factor=0.7000;total_probes=217578;max_cluster=214","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search_miss,3,45,0.002121121,9545,"load_factor=0.7000;collisions=22239;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search_miss,3,45,0.003225425,9545,"load_factor=0.7000;total_probes=215465;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search_miss,4,46,0.002576743,9622,"load_factor=0.7000;collisions=22246;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search_miss,4,46,0.003575025,9622,"load_factor=0.7000;total_probes=216167;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search_miss,0,42,0.005469548,19185,"load_factor=0.7000;collisions=44501;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search_miss,0,42,0.006775444,19185,"load_factor=0.7000;total_probes=433621;max_cluster=96","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search_miss,1,43,0.004556303,18930,"load_factor=0.7000;collisions=44388;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search_miss,1,43,0.007880179,18930,"load_factor=0.7000;total_probes=435391;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search_miss,2,44,0.005391708,18979,"load_factor=0.7000;collisions=44392;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search_miss,2,44,0.006884875,18979,"load_factor=0.7000;total_probes=436507;max_cluster=143","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search_miss,3,45,0.005314923,18842,"load_factor=0.7000;collisions=44522;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search_miss,3,45,0.006841930,18842,"load_factor=0.7000;total_probes=435957;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search_miss,4,46,0.004897190,19065,"load_factor=0.7000;collisions=44371;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search_miss,4,46,0.008973577,19065,"load_factor=0.7000;total_probes=436809;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search_miss,0,42,0.009886115,28686,"load_factor=0.7000;collisions=66808;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search_miss,0,42,0.010838196,28686,"load_factor=0.7000;total_probes=650562;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search_miss,1,43,0.008698759,28222,"load_factor=0.7000;collisions=66603;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search_miss,1,43,0.010774449,28222,"load_factor=0.7000;total_probes=647855;max_cluster=107","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search_miss,2,44,0.011009157,28557,"load_factor=0.7000;collisions=66944;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search_miss,2,44,0.012307430,28557,"load_factor=0.7000;total_probes=651896;max_cluster=154","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search_miss,3,45,0.009035222,28596,"load_factor=0.7000;collisions=66922;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search_miss,3,45,0.011703268,28596,"load_factor=0.7000;total_probes=654511;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search_miss,4,46,0.008576140,28452,"load_factor=0.7000;collisions=67005;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search_miss,4,46,0.012168536,28452,"load_factor=0.7000;total_probes=651130;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search_miss,0,42,0.013008522,38455,"load_factor=0.7000;collisions=89051;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search_miss,0,42,0.018410481,38455,"load_factor=0.7000;total_probes=870382;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search_miss,1,43,0.028565277,37984,"load_factor=0.7000;collisions=88779;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search_miss,1,43,0.018215180,37984,"load_factor=0.7000;total_probes=866496;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search_miss,2,44,0.013232446,38276,"load_factor=0.7000;collisions=88862;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search_miss,2,44,0.015980888,38276,"load_factor=0.7000;total_probes=866599;max_cluster=138","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search_miss,3,45,0.013363512,38135,"load_factor=0.7000;collisions=89142;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search_miss,3,45,0.015967628,38135,"load_factor=0.7000;total_probes=867651;max_cluster=131","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search_miss,4,46,0.015427360,37785,"load_factor=0.7000;collisions=89015;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search_miss,4,46,0.015890813,37785,"load_factor=0.7000;total_probes=864165;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search_miss,0,42,0.042029595,47865,"load_factor=0.7000;collisions=111306;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search_miss,0,42,0.026597434,47865,"load_factor=0.7000;total_probes=1082011;max_cluster=110","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search_miss,1,43,0.021110407,47701,"load_factor=0.7000;collisions=111313;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search_miss,1,43,0.031240117,47701,"load_factor=0.7000;total_probes=1083137;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search_miss,2,44,0.024412835,47684,"load_factor=0.7000;collisions=111359;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search_miss,2,44,0.035475563,47684,"load_factor=0.7000;total_probes=1082730;max_cluster=102","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search_miss,3,45,0.030798066,47616,"load_factor=0.7000;collisions=111186;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search_miss,3,45,0.036006066,47616,"load_factor=0.7000;total_probes=1087328;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search_miss,4,46,0.030565442,47288,"load_factor=0.7000;collisions=111047;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search_miss,4,46,0.038571921,47288,"load_factor=0.7000;total_probes=1083705;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search_miss,0,42,0.038410618,57372,"load_factor=0.7000;collisions=133498;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search_miss,0,42,0.047663018,57372,"load_factor=0.7000;total_probes=1301414;max_cluster=141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search_miss,1,43,0.026627982,57089,"load_factor=0.7000;collisions=133571;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search_miss,1,43,0.029368535,57089,"load_factor=0.7000;total_probes=1303640;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search_miss,2,44,0.020308566,57030,"load_factor=0.7000;collisions=133178;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search_miss,2,44,0.023204437,57030,"load_factor=0.7000;total_probes=1300750;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search_miss,3,45,0.025929891,57019,"load_factor=0.7000;collisions=133411;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search_miss,3,45,0.023910011,57019,"load_factor=0.7000;total_probes=1303492;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search_miss,4,46,0.021167747,56953,"load_factor=0.7000;collisions=133588;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search_miss,4,46,0.023975108,56953,"load_factor=0.7000;total_probes=1299798;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search_miss,0,42,0.033437220,66801,"load_factor=0.7000;collisions=156239;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search_miss,0,42,0.043647025,66801,"load_factor=0.7000;total_probes=1511926;max_cluster=139","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search_miss,1,43,0.038533774,66593,"load_factor=0.7000;collisions=155744;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search_miss,1,43,0.066475802,66593,"load_factor=0.7000;total_probes=1520225;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search_miss,2,44,0.024429706,66507,"load_factor=0.7000;collisions=155624;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search_miss,2,44,0.028685694,66507,"load_factor=0.7000;total_probes=1516511;max_cluster=151","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search_miss,3,45,0.027506482,66785,"load_factor=0.7000;collisions=155801;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search_miss,3,45,0.026802689,66785,"load_factor=0.7000;total_probes=1522451;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search_miss,4,46,0.023296328,66611,"load_factor=0.7000;collisions=155560;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search_miss,4,46,0.030362117,66611,"load_factor=0.7000;total_probes=1517629;max_cluster=166","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search_miss,0,42,0.029824071,76496,"load_factor=0.7000;collisions=178030;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search_miss,0,42,0.033026788,76496,"load_factor=0.7000;total_probes=1729755;max_cluster=158","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search_miss,1,43,0.027801661,75851,"load_factor=0.7000;collisions=178096;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search_miss,1,43,0.050281927,75851,"load_factor=0.7000;total_probes=1737907;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search_miss,2,44,0.027347758,76183,"load_factor=0.7000;collisions=177707;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search_miss,2,44,0.032776843,76183,"load_factor=0.7000;total_probes=1731977;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search_miss,3,45,0.027896174,76214,"load_factor=0.7000;collisions=178085;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search_miss,3,45,0.087857586,76214,"load_factor=0.7000;total_probes=1739569;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search_miss,4,46,0.030439693,76431,"load_factor=0.7000;collisions=178422;max_chain=9","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search_miss,4,46,0.074910252,76431,"load_factor=0.7000;total_probes=1731540;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search_miss,0,42,0.042804970,85981,"load_factor=0.7000;collisions=200565;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search_miss,0,42,0.041291999,85981,"load_factor=0.7000;total_probes=1937863;max_cluster=153","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search_miss,1,43,0.052303824,85281,"load_factor=0.7000;collisions=200449;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search_miss,1,43,0.038772472,85281,"load_factor=0.7000;total_probes=1955645;max_cluster=153","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search_miss,2,44,0.059699359,85506,"load_factor=0.7000;collisions=200106;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search_miss,2,44,0.051254905,85506,"load_factor=0.7000;total_probes=1949091;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search_miss,3,45,0.040603719,86021,"load_factor=0.7000;collisions=200469;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search_miss,3,45,0.052142742,86021,"load_factor=0.7000;total_probes=1957737;max_cluster=129","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search_miss,4,46,0.031502890,85696,"load_factor=0.7000;collisions=200255;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search_miss,4,46,0.040097207,85696,"load_factor=0.7000;total_probes=1949359;max_cluster=177","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search_miss,0,42,0.038133127,95260,"load_factor=0.7000;collisions=223063;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search_miss,0,42,0.047179243,95260,"load_factor=0.7000;total_probes=2154451;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search_miss,1,43,0.041550639,94833,"load_factor=0.7000;collisions=222786;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search_miss,1,43,0.049540446,94833,"load_factor=0.7000;total_probes=2177998;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search_miss,2,44,0.044761115,95406,"load_factor=0.7000;collisions=222494;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search_miss,2,44,0.054629818,95406,"load_factor=0.7000;total_probes=2161475;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search_miss,3,45,0.041000667,95282,"load_factor=0.7000;collisions=222695;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search_miss,3,45,0.047873206,95282,"load_factor=0.7000;total_probes=2172634;max_cluster=141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search_miss,4,46,0.040456342,95289,"load_factor=0.7000;collisions=222550;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search_miss,4,46,0.052209680,95289,"load_factor=0.7000;total_probes=2162449;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
