size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
50000,linear_probing,insert,4,46,0.001003452,109908,"load_factor=0.7000;probes=109908;avg_probes=2.20;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,double_hashing,insert,4,46,0.001156248,158776,"load_factor=0.7000;probes=158776;avg_probes=1.75;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,linear_probing,insert,0,42,0.000991148,127238,"load_factor=0.7000;probes=127238;avg_probes=2.12;max_cluster=72","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,double_hashing,insert,0,42,0.001407027,190427,"load_factor=0.7000;probes=190427;avg_probes=1.75;max_cluster=30","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,linear_probing,insert,1,43,0.001107405,128790,"load_factor=0.7000;probes=128790;avg_probes=2.15;max_cluster=117","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,double_hashing,insert,1,43,0.001576164,104941,"load_factor=0.7000;probes=104941;avg_probes=1.75;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,linear_probing,insert,2,44,0.001126712,132725,"load_factor=0.7000;probes=132725;avg_probes=2.21;max_cluster=159","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,double_hashing,insert,2,44,0.001307863,104804,"load_factor=0.7000;probes=104804;avg_probes=1.75;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,linear_probing,insert,3,45,0.001121271,130739,"load_factor=0.7000;probes=130739;avg_probes=2.18;max_cluster=114","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,double_hashing,insert,3,45,0.001329838,104596,"load_factor=0.7000;probes=104596;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,linear_probing,insert,4,46,0.001119008,131663,"load_factor=0.7000;probes=131663;avg_probes=2.19;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
60000,double_hashing,insert,4,46,0.001345064,104663,"load_factor=0.7000;probes=104663;avg_probes=1.74;max_cluster=26","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,linear_probing,insert,0,42,0.001276688,148094,"load_factor=0.7000;probes=148094;avg_probes=2.12;max_cluster=87","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,double_hashing,insert,0,42,0.001744692,221283,"load_factor=0.7000;probes=221283;avg_probes=1.73;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,linear_probing,insert,1,43,0.001434732,151747,"load_factor=0.7000;probes=151747;avg_probes=2.17;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,double_hashing,insert,1,43,0.001417798,122083,"load_factor=0.7000;probes=122083;avg_probes=1.74;max_cluster=43","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,linear_probing,insert,2,44,0.001204227,152606,"load_factor=0.7000;probes=152606;avg_probes=2.18;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,double_hashing,insert,2,44,0.001493906,121466,"load_factor=0.7000;probes=121466;avg_probes=1.74;max_cluster=29","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,linear_probing,insert,3,45,0.001421258,151342,"load_factor=0.7000;probes=151342;avg_probes=2.16;max_cluster=92","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,double_hashing,insert,3,45,0.001585944,122005,"load_factor=0.7000;probes=122005;avg_probes=1.74;max_cluster=35","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,linear_probing,insert,4,46,0.001269632,152225,"load_factor=0.7000;probes=152225;avg_probes=2.17;max_cluster=104","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
70000,double_hashing,insert,4,46,0.001546294,121716,"load_factor=0.7000;probes=121716;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,linear_probing,insert,0,42,0.001527414,171305,"load_factor=0.7000;probes=171305;avg_probes=2.14;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,double_hashing,insert,0,42,0.001815401,139084,"load_factor=0.7000;probes=139084;avg_probes=1.74;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,linear_probing,insert,1,43,0.001487481,173898,"load_factor=0.7000;probes=173898;avg_probes=2.17;max_cluster=92","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,double_hashing,insert,1,43,0.001795232,138605,"load_factor=0.7000;probes=138605;avg_probes=1.73;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,linear_probing,insert,2,44,0.001455687,175018,"load_factor=0.7000;probes=175018;avg_probes=2.19;max_cluster=174","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,double_hashing,insert,2,44,0.001832180,139499,"load_factor=0.7000;probes=139499;avg_probes=1.74;max_cluster=35","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,linear_probing,insert,3,45,0.001571216,174253,"load_factor=0.7000;probes=174253;avg_probes=2.18;max_cluster=98","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,double_hashing,insert,3,45,0.001806965,138863,"load_factor=0.7000;probes=138863;avg_probes=1.74;max_cluster=30","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,linear_probing,insert,4,46,0.001604031,173583,"load_factor=0.7000;probes=173583;avg_probes=2.17;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
80000,double_hashing,insert,4,46,0.001762981,138641,"load_factor=0.7000;probes=138641;avg_probes=1.73;max_cluster=29","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,linear_probing,insert,0,42,0.001816609,193137,"load_factor=0.7000;probes=193137;avg_probes=2.15;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,double_hashing,insert,0,42,0.001884799,157172,"load_factor=0.7000;probes=157172;avg_probes=1.75;max_cluster=27","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,linear_probing,insert,1,43,0.001916552,195072,"load_factor=0.7000;probes=195072;avg_probes=2.17;max_cluster=97","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,double_hashing,insert,1,43,0.002447909,156231,"load_factor=0.7000;probes=156231;avg_probes=1.74;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,linear_probing,insert,2,44,0.001713385,196463,"load_factor=0.7000;probes=196463;avg_probes=2.18;max_cluster=216","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,double_hashing,insert,2,44,0.002085176,285017,"load_factor=0.7000;probes=285017;avg_probes=1.74;max_cluster=29","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,linear_probing,insert,3,45,0.001652602,194961,"load_factor=0.7000;probes=194961;avg_probes=2.17;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,double_hashing,insert,3,45,0.001709938,156842,"load_factor=0.7000;probes=156842;avg_probes=1.74;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,linear_probing,insert,4,46,0.001709404,195305,"load_factor=0.7000;probes=195305;avg_probes=2.17;max_cluster=115","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
90000,double_hashing,insert,4,46,0.001898474,156995,"load_factor=0.7000;probes=156995;avg_probes=1.74;max_cluster=30","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,linear_probing,insert,0,42,0.001901708,213514,"load_factor=0.7000;probes=213514;avg_probes=2.14;max_cluster=88","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,double_hashing,insert,0,42,0.002269061,173510,"load_factor=0.7000;probes=173510;avg_probes=1.74;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,linear_probing,insert,1,43,0.002120517,216970,"load_factor=0.7000;probes=216970;avg_probes=2.17;max_cluster=84","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,double_hashing,insert,1,43,0.002069526,174153,"load_factor=0.7000;probes=174153;avg_probes=1.74;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,linear_probing,insert,2,44,0.001886983,217578,"load_factor=0.7000;probes=217578;avg_probes=2.18;max_cluster=214","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,double_hashing,insert,2,44,0.002248056,173243,"load_factor=0.7000;probes=173243;avg_probes=1.73;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,linear_probing,insert,3,45,0.002008348,215465,"load_factor=0.7000;probes=215465;avg_probes=2.15;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,double_hashing,insert,3,45,0.002156971,173161,"load_factor=0.7000;probes=173161;avg_probes=1.73;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,linear_probing,insert,4,46,0.002005482,216167,"load_factor=0.7000;probes=216167;avg_probes=2.16;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
100000,double_hashing,insert,4,46,0.002364799,173804,"load_factor=0.7000;probes=173804;avg_probes=1.74;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,linear_probing,insert,0,42,0.004580923,433621,"load_factor=0.7000;probes=433621;avg_probes=2.17;max_cluster=96","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,double_hashing,insert,0,42,0.004996541,347806,"load_factor=0.7000;probes=347806;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,linear_probing,insert,1,43,0.004271203,435391,"load_factor=0.7000;probes=435391;avg_probes=2.18;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,double_hashing,insert,1,43,0.004800915,348014,"load_factor=0.7000;probes=348014;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,linear_probing,insert,2,44,0.004576867,436507,"load_factor=0.7000;probes=436507;avg_probes=2.18;max_cluster=143","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,double_hashing,insert,2,44,0.005051099,348379,"load_factor=0.7000;probes=348379;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,linear_probing,insert,3,45,0.004558309,435957,"load_factor=0.7000;probes=435957;avg_probes=2.18;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,double_hashing,insert,3,45,0.005184534,349177,"load_factor=0.7000;probes=349177;avg_probes=1.75;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,linear_probing,insert,4,46,0.003895232,436809,"load_factor=0.7000;probes=436809;avg_probes=2.18;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
200000,double_hashing,insert,4,46,0.005159400,348672,"load_factor=0.7000;probes=348672;avg_probes=1.74;max_cluster=38","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,linear_probing,insert,0,42,0.006463805,650562,"load_factor=0.7000;probes=650562;avg_probes=2.17;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,double_hashing,insert,0,42,0.007988598,521673,"load_factor=0.7000;probes=521673;avg_probes=1.74;max_cluster=38","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,linear_probing,insert,1,43,0.007894718,647855,"load_factor=0.7000;probes=647855;avg_probes=2.16;max_cluster=107","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,double_hashing,insert,1,43,0.007257514,521891,"load_factor=0.7000;probes=521891;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,linear_probing,insert,2,44,0.007972568,651896,"load_factor=0.7000;probes=651896;avg_probes=2.17;max_cluster=154","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,double_hashing,insert,2,44,0.007665462,520748,"load_factor=0.7000;probes=520748;avg_probes=1.74;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,linear_probing,insert,3,45,0.006447010,654511,"load_factor=0.7000;probes=654511;avg_probes=2.18;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,double_hashing,insert,3,45,0.007616198,522799,"load_factor=0.7000;probes=522799;avg_probes=1.74;max_cluster=35","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,linear_probing,insert,4,46,0.006628483,651130,"load_factor=0.7000;probes=651130;avg_probes=2.17;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
300000,double_hashing,insert,4,46,0.009292308,521500,"load_factor=0.7000;probes=521500;avg_probes=1.74;max_cluster=36","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,linear_probing,insert,0,42,0.011136513,870382,"load_factor=0.7000;probes=870382;avg_probes=2.18;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,double_hashing,insert,0,42,0.011063861,695302,"load_factor=0.7000;probes=695302;avg_probes=1.74;max_cluster=43","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,linear_probing,insert,1,43,0.008871551,866496,"load_factor=0.7000;probes=866496;avg_probes=2.17;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,double_hashing,insert,1,43,0.015280335,1268633,"load_factor=0.7000;probes=1268633;avg_probes=1.74;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,linear_probing,insert,2,44,0.010578990,866599,"load_factor=0.7000;probes=866599;avg_probes=2.17;max_cluster=138","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,double_hashing,insert,2,44,0.013512105,1266944,"load_factor=0.7000;probes=1266944;avg_probes=1.74;max_cluster=36","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,linear_probing,insert,3,45,0.009251132,867651,"load_factor=0.7000;probes=867651;avg_probes=2.17;max_cluster=131","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,double_hashing,insert,3,45,0.015096483,1839097,"load_factor=0.7000;probes=1839097;avg_probes=1.74;max_cluster=35","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,linear_probing,insert,4,46,0.010880677,864165,"load_factor=0.7000;probes=864165;avg_probes=2.16;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
400000,double_hashing,insert,4,46,0.015053942,1839354,"load_factor=0.7000;probes=1839354;avg_probes=1.74;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,linear_probing,insert,0,42,0.011723882,1082011,"load_factor=0.7000;probes=1082011;avg_probes=2.16;max_cluster=110","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,double_hashing,insert,0,42,0.015812251,1583188,"load_factor=0.7000;probes=1583188;avg_probes=1.74;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,linear_probing,insert,1,43,0.011821404,1083137,"load_factor=0.7000;probes=1083137;avg_probes=2.17;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,double_hashing,insert,1,43,0.016400486,869999,"load_factor=0.7000;probes=869999;avg_probes=1.74;max_cluster=35","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,linear_probing,insert,2,44,0.012303131,1082730,"load_factor=0.7000;probes=1082730;avg_probes=2.17;max_cluster=102","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,double_hashing,insert,2,44,0.017494946,1583524,"load_factor=0.7000;probes=1583524;avg_probes=1.74;max_cluster=36","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,linear_probing,insert,3,45,0.011893993,1087328,"load_factor=0.7000;probes=1087328;avg_probes=2.17;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,double_hashing,insert,3,45,0.015707337,868619,"load_factor=0.7000;probes=868619;avg_probes=1.74;max_cluster=37","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,linear_probing,insert,4,46,0.011953534,1083705,"load_factor=0.7000;probes=1083705;avg_probes=2.17;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
500000,double_hashing,insert,4,46,0.015322261,868622,"load_factor=0.7000;probes=868622;avg_probes=1.74;max_cluster=39","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,linear_probing,insert,0,42,0.015827510,1301414,"load_factor=0.7000;probes=1301414;avg_probes=2.17;max_cluster=141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,double_hashing,insert,0,42,0.018680603,1044801,"load_factor=0.7000;probes=1044801;avg_probes=1.74;max_cluster=37","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,linear_probing,insert,1,43,0.014248061,1303640,"load_factor=0.7000;probes=1303640;avg_probes=2.17;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,double_hashing,insert,1,43,0.015962700,1044264,"load_factor=0.7000;probes=1044264;avg_probes=1.74;max_cluster=34","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,linear_probing,insert,2,44,0.014740078,1300750,"load_factor=0.7000;probes=1300750;avg_probes=2.17;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,double_hashing,insert,2,44,0.019999419,2757389,"load_factor=0.7000;probes=2757389;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,linear_probing,insert,3,45,0.014384351,1303492,"load_factor=0.7000;probes=1303492;avg_probes=2.17;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,double_hashing,insert,3,45,0.019442552,1044990,"load_factor=0.7000;probes=1044990;avg_probes=1.74;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,linear_probing,insert,4,46,0.014073014,1299798,"load_factor=0.7000;probes=1299798;avg_probes=2.17;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
600000,double_hashing,insert,4,46,0.016424268,1044243,"load_factor=0.7000;probes=1044243;avg_probes=1.74;max_cluster=36","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,linear_probing,insert,0,42,0.022900039,1511926,"load_factor=0.7000;probes=1511926;avg_probes=2.16;max_cluster=139","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,double_hashing,insert,0,42,0.024598782,1218322,"load_factor=0.7000;probes=1218322;avg_probes=1.74;max_cluster=47","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,linear_probing,insert,1,43,0.017327882,1520225,"load_factor=0.7000;probes=1520225;avg_probes=2.17;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,double_hashing,insert,1,43,0.024637444,1218560,"load_factor=0.7000;probes=1218560;avg_probes=1.74;max_cluster=37","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,linear_probing,insert,2,44,0.016817660,1516511,"load_factor=0.7000;probes=1516511;avg_probes=2.17;max_cluster=151","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,double_hashing,insert,2,44,0.020628814,1217570,"load_factor=0.7000;probes=1217570;avg_probes=1.74;max_cluster=37","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,linear_probing,insert,3,45,0.017728571,1522451,"load_factor=0.7000;probes=1522451;avg_probes=2.17;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,double_hashing,insert,3,45,0.021337245,1216978,"load_factor=0.7000;probes=1216978;avg_probes=1.74;max_cluster=34","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,linear_probing,insert,4,46,0.017348132,1517629,"load_factor=0.7000;probes=1517629;avg_probes=2.17;max_cluster=166","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
700000,double_hashing,insert,4,46,0.023216603,1217998,"load_factor=0.7000;probes=1217998;avg_probes=1.74;max_cluster=37","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
800000,linear_probing,insert,0,42,0.026609413,1729755,"load_factor=0.7000;probes=1729755;avg_probes=2.16;max_cluster=158","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
800000,double_hashing,insert,0,42,0.025537716,1388615,"load_factor=0.7000;probes=1388615;avg_probes=1.74;max_cluster=36","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
800000,linear_probing,insert,1,43,0.025245209,1737907,"load_factor=0.7000;probes=1737907;avg_probes=2.17;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
800000,double_hashing,insert,1,43,0.030151637,1390159,"load_factor=0.7000;probes=1390159;avg_probes=1.74;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
800000,linear_probing,insert,2,44,0.021562375,1731977,"load_factor=0.7000;probes=1731977;avg_probes=2.16;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
