size,data_structure,operation,run_index,seed,time_s,min_val,max_val,cpu_model,cpu_cores,compiler_version,os_info,timestamp,hostname
550000,vector,push_back,2,44,0.00181525,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
575000,vector,push_back,0,42,0.00185997,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
575000,vector,push_back,1,43,0.00182938,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
575000,vector,push_back,2,44,0.00195126,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
600000,vector,push_back,0,42,0.00190761,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
600000,vector,push_back,1,43,0.00184636,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
600000,vector,push_back,2,44,0.00182239,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
625000,vector,push_back,0,42,0.00251903,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
625000,vector,push_back,1,43,0.00196234,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
625000,vector,push_back,2,44,0.00190572,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
650000,vector,push_back,0,42,0.00193511,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
650000,vector,push_back,1,43,0.00200413,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
650000,vector,push_back,2,44,0.00195679,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
675000,vector,push_back,0,42,0.00201972,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
675000,vector,push_back,1,43,0.00193766,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
675000,vector,push_back,2,44,0.00248571,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
1000000000,vector,push_back,0,42,4.85609226,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
1000000000,vector,push_back,1,43,3.82025710,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
1000000000,vector,push_back,2,44,4.55225438,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
1000,heap,insert,0,42,0.00001188,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
1000,heap,insert,1,43,0.00001097,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
1000,heap,insert,2,44,0.00001122,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
2000,heap,insert,0,42,0.00002131,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
2000,heap,insert,1,43,0.00001986,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
2000,heap,insert,2,44,0.00001976,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
3000,heap,insert,0,42,0.00003298,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
3000,heap,insert,1,43,0.00006967,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
3000,heap,insert,2,44,0.00003418,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
4000,heap,insert,0,42,0.00004893,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
4000,heap,insert,1,43,0.00004526,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
4000,heap,insert,2,44,0.00004703,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
5000,heap,insert,0,42,0.00005159,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
5000,heap,insert,1,43,0.00005083,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
5000,heap,insert,2,44,0.00005054,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
6000,heap,insert,0,42,0.00006114,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
6000,heap,insert,1,43,0.00007054,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
6000,heap,insert,2,44,0.00006394,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
7000,heap,insert,0,42,0.00007790,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
7000,heap,insert,1,43,0.00006872,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
7000,heap,insert,2,44,0.00006936,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
8000,heap,insert,0,42,0.00008618,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
8000,heap,insert,1,43,0.00009200,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
8000,heap,insert,2,44,0.00008446,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
9000,heap,insert,0,42,0.00010757,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
9000,heap,insert,1,43,0.00009053,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
9000,heap,insert,2,44,0.00010075,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
10000,heap,insert,0,42,0.00010947,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
10000,heap,insert,1,43,0.00009544,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
10000,heap,insert,2,44,0.00009457,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
15000,heap,insert,0,42,0.00015318,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
15000,heap,insert,1,43,0.00014564,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
15000,heap,insert,2,44,0.00014647,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
20000,heap,insert,0,42,0.00022499,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
20000,heap,insert,1,43,0.00021157,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
20000,heap,insert,2,44,0.00021287,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
25000,heap,insert,0,42,0.00027421,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
25000,heap,insert,1,43,0.00025857,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
25000,heap,insert,2,44,0.00025121,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
30000,heap,insert,0,42,0.00032607,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
30000,heap,insert,1,43,0.00033954,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
30000,heap,insert,2,44,0.00029381,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
35000,heap,insert,0,42,0.00040654,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
35000,heap,insert,1,43,0.00037833,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
35000,heap,insert,2,44,0.00040876,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
40000,heap,insert,0,42,0.00049179,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
40000,heap,insert,1,43,0.00042698,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
40000,heap,insert,2,44,0.00040676,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
45000,heap,insert,0,42,0.00047498,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
45000,heap,insert,1,43,0.00045863,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
45000,heap,insert,2,44,0.00047135,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
50000,heap,insert,0,42,0.00050204,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
50000,heap,insert,1,43,0.00058334,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
50000,heap,insert,2,44,0.00047972,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
55000,heap,insert,0,42,0.00057846,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
55000,heap,insert,1,43,0.00055682,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
55000,heap,insert,2,44,0.00053025,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
60000,heap,insert,0,42,0.00077833,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
60000,heap,insert,1,43,0.00061395,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
60000,heap,insert,2,44,0.00068954,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
65000,heap,insert,0,42,0.00074715,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
65000,heap,insert,1,43,0.00079989,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
65000,heap,insert,2,44,0.00064505,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
70000,heap,insert,0,42,0.00081288,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
70000,heap,insert,1,43,0.00065036,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
70000,heap,insert,2,44,0.00068987,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
75000,heap,insert,0,42,0.00083779,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
75000,heap,insert,1,43,0.00076831,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
75000,heap,insert,2,44,0.00074480,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
80000,heap,insert,0,42,0.00093643,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
80000,heap,insert,1,43,0.00088961,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
80000,heap,insert,2,44,0.00083673,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
85000,heap,insert,0,42,0.00093606,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
85000,heap,insert,1,43,0.00092637,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
85000,heap,insert,2,44,0.00087263,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
90000,heap,insert,0,42,0.00092409,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
90000,heap,insert,1,43,0.00096387,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
90000,heap,insert,2,44,0.00103046,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
95000,heap,insert,0,42,0.00093536,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
95000,heap,insert,1,43,0.00093704,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
95000,heap,insert,2,44,0.00093875,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
100000,heap,insert,0,42,0.00095730,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
100000,heap,insert,1,43,0.00093967,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
100000,heap,insert,2,44,0.00094943,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
125000,heap,insert,0,42,0.00125734,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
125000,heap,insert,1,43,0.00116905,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
125000,heap,insert,2,44,0.00126406,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
150000,heap,insert,0,42,0.00172071,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
150000,heap,insert,1,43,0.00148209,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
150000,heap,insert,2,44,0.00142016,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
175000,heap,insert,0,42,0.00180381,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
175000,heap,insert,1,43,0.00177525,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
175000,heap,insert,2,44,0.00170572,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
200000,heap,insert,0,42,0.00200047,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
200000,heap,insert,1,43,0.00194543,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
200000,heap,insert,2,44,0.00198300,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
225000,heap,insert,0,42,0.00232390,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
225000,heap,insert,1,43,0.00224951,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
225000,heap,insert,2,44,0.00220230,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
250000,heap,insert,0,42,0.00249012,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
250000,heap,insert,1,43,0.00244970,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
250000,heap,insert,2,44,0.00241800,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
275000,heap,insert,0,42,0.00345559,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
275000,heap,insert,1,43,0.00276225,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
275000,heap,insert,2,44,0.00264977,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
300000,heap,insert,0,42,0.00302218,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
300000,heap,insert,1,43,0.00294116,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
300000,heap,insert,2,44,0.00294873,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
325000,heap,insert,0,42,0.00332521,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
325000,heap,insert,1,43,0.00315012,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
325000,heap,insert,2,44,0.00328432,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
350000,heap,insert,0,42,0.00358427,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
350000,heap,insert,1,43,0.00341007,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
350000,heap,insert,2,44,0.00325937,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
375000,heap,insert,0,42,0.00383065,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
375000,heap,insert,1,43,0.00367787,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
375000,heap,insert,2,44,0.00362177,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
400000,heap,insert,0,42,0.00401861,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
400000,heap,insert,1,43,0.00380299,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
400000,heap,insert,2,44,0.00369429,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
425000,heap,insert,0,42,0.00416340,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
425000,heap,insert,1,43,0.00415786,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
425000,heap,insert,2,44,0.00402703,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
450000,heap,insert,0,42,0.00455325,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
450000,heap,insert,1,43,0.00450249,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
450000,heap,insert,2,44,0.00432476,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
475000,heap,insert,0,42,0.00453474,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
475000,heap,insert,1,43,0.00462278,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
475000,heap,insert,2,44,0.00475598,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
500000,heap,insert,0,42,0.00514705,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
